,num_dol,num_tpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tpe,atoms_tfsi,atoms_ps,atoms_li,count,%
1263,4,0,1,1,1,:1O:1O:2O,,,,1L,1,0.03000300030003
1264,4,0,1,1,1,:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1265,4,0,0,2,2,1O:1O:1O:2O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1266,4,0,0,2,2,1O:1O:1O:2O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1267,4,0,0,2,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1268,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1269,4,0,0,1,1,1O:1O:1O:2O,,,,1L,1,0.03000300030003
1270,3,4,0,1,1,1O:1O:1O,:::,,,1L,1,0.03000300030003
1271,3,2,2,1,2,1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1272,3,2,0,1,1,1O:1O:2O,:1O,,,1L,1,0.03000300030003
1273,3,1,4,1,2,:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1274,3,1,4,1,2,:1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1275,3,1,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1276,3,1,3,1,2,:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1277,3,0,3,1,2,1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1278,3,0,3,1,2,1O:1O:1O,,:1N3O2S:1O,,1L:1L,1,0.03000300030003
1279,4,1,2,1,2,1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1280,3,0,1,1,2,1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1281,3,0,1,2,2,1O:1O:1O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1282,3,0,1,2,1,::1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1283,3,0,1,2,1,::,,1N1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1284,3,0,1,1,2,1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1285,3,0,1,1,2,1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1286,3,0,1,1,2,1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1287,3,0,1,1,2,1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1288,3,0,1,1,2,1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1289,3,0,1,1,2,1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1290,3,0,1,1,2,1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1291,2,3,0,1,1,1O:1O,::,,,1L,1,0.03000300030003
1292,2,1,2,2,2,1O:1O,,1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1293,2,2,3,1,2,1O:1O,:,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1294,2,1,4,1,2,1O:1O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1295,2,1,4,1,2,1O:1O,,:1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1296,2,1,4,1,2,1O:1O,,1N3O2S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1297,2,1,4,1,2,1O:1O,,1N1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1298,2,1,4,1,2,1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1299,2,1,3,1,2,1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1300,2,1,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1301,2,1,3,1,2,1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1302,2,1,2,2,2,1O:1O,,:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1303,3,0,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1304,3,0,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1305,3,0,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1306,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1307,3,0,2,1,2,1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1308,3,0,2,1,2,1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
1309,3,0,2,1,2,1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1310,3,0,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1311,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1312,3,0,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1313,3,0,2,1,2,1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1314,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1315,3,0,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1316,3,0,2,1,2,1O:1O:1O,,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
1317,3,0,1,3,3,1O:1O:1O,,2O1S,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1318,3,0,1,2,2,:1O:1O,,3O1S,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1319,3,0,1,2,2,1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1320,3,0,1,2,2,1O:1O:1O,,3O2S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1321,3,0,1,2,2,1O:1O:1O,,3O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1322,3,0,1,2,2,1O:1O:1O,,2O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1323,3,0,1,2,2,1O:1O:1O,,2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1324,3,0,1,2,2,1O:1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1325,3,0,1,2,2,1O:1O:1O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1326,3,0,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1327,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1328,2,1,2,2,2,1O:1O,,1O:3O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1329,2,1,1,2,2,1O:1O,,2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1330,3,0,2,1,2,1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1331,2,0,2,2,2,1O:1O,,1O:1O,4S:4S:5S:5S:6S:6S:7S:7S,1L:1L,1,0.03000300030003
1332,2,0,3,1,2,1O:1O,,1N1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1333,2,0,3,1,2,1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1334,2,0,3,1,2,1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1335,2,0,2,2,2,:1O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1336,2,0,2,2,2,1O:1O,,1O:3O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1337,2,0,2,2,2,1O:1O,,1O:2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1338,2,0,2,2,2,1O:1O,,1O:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1339,2,0,2,2,2,1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1340,2,0,2,2,2,1O:1O,,1O:2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1341,2,0,2,2,2,1O:1O,,1O:2O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1342,2,0,2,2,2,1O:1O,,1O:1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1343,2,1,1,2,2,1O:1O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1344,2,0,2,2,2,1O:1O,,1O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1345,2,0,2,2,2,1O:1O,,1N3O2S:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1346,2,0,2,2,2,1O:1O,,1N3O1S:1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1347,2,0,2,2,2,1O:1O,,1N2O2S:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1348,2,0,2,2,2,1O:1O,,1N2O2S:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1349,2,0,2,2,2,1O:1O,,1N1O1S:1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1350,2,0,2,2,2,1O:1O,,1N1O1S:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1351,2,0,2,1,2,1O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1352,2,0,2,1,2,1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1353,2,0,2,1,2,1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1354,2,0,3,1,2,1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1355,2,0,3,1,2,1O:1O,,1N1O:1O:1O1S,,1L:1L,1,0.03000300030003
1356,2,0,3,1,2,1O:1O,,1N2O2S:1O:3O1S,,1L:1L,1,0.03000300030003
1357,2,0,3,1,2,1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1358,2,1,1,2,2,1O:1O,,1N1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1359,2,0,5,1,2,1O:1O,,1N1O1S:1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1360,2,0,4,1,2,1O:2O,,1N1O1S:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1361,2,0,4,1,2,1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1362,2,0,4,1,2,1O:1O,,1O:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1363,2,0,4,1,2,1O:1O,,1N3O2S:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1364,2,0,4,1,2,1O:1O,,1N2O2S:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1365,2,0,4,1,2,1O:1O,,1N2O2S:1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1366,2,0,3,2,2,1O:2O,,1O:1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1367,2,0,3,2,2,1O:1O,,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1368,2,0,3,2,2,1O:1O,,:1N1O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1369,2,0,3,2,2,1O:1O,,1O:1O:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1370,2,0,3,2,2,1O:1O,,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1371,2,0,3,2,2,1O:1O,,1N2O2S:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1372,2,0,3,2,2,1O:1O,,1N1O:1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1373,2,0,3,1,2,1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1374,2,0,3,1,2,1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1375,2,0,3,1,2,1O:1O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1376,2,0,3,1,2,1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1377,2,0,3,1,2,1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1378,2,0,3,1,2,1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1379,3,0,2,1,2,1O:1O:2O,,1N1O1S:3O2S,,1L:1L,1,0.03000300030003
1380,3,0,2,1,2,:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1381,3,0,3,1,2,1O:1O:1O,,:1N1O1S:3O2S,,1L:1L,1,0.03000300030003
1382,3,0,2,2,2,:1O:1O,,1N2O2S:1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1383,3,0,2,2,2,:1O:1O,,1O:2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1384,3,0,2,2,2,:1O:1O,,1O:2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1385,3,0,2,2,2,:1O:1O,,1O:2O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1386,3,0,2,2,2,:1O:1O,,1O:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1387,3,0,2,2,2,:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1388,3,0,2,2,2,:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1389,3,0,2,2,2,:1O:1O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1390,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1391,3,0,2,2,2,:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1392,3,0,2,2,2,:1O:1O,,1N2O2S:1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1393,3,0,2,2,2,:1O:1O,,1N2O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1394,3,0,2,2,2,1O:1O:1O,,:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1395,3,0,2,2,2,:1O:1O,,1N2O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1396,3,0,2,2,2,:1O:1O,,1N1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1397,3,0,2,2,2,:1O:1O,,1N1O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1398,3,0,2,2,2,1O:1O:2O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1399,3,0,2,2,2,1O:1O:2O,,:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1400,3,0,2,2,2,1O:1O:2O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1401,3,0,2,2,2,1O:1O:2O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1402,3,0,2,2,2,1O:1O:2O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1403,3,0,2,2,2,1O:1O:2O,,1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1404,3,0,2,2,2,1O:1O:2O,,1N3O1S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1405,3,0,2,2,2,:1O:1O,,1O:2O1S,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1406,3,0,2,2,2,:1O:1O,,1O:2O2S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1407,3,0,2,2,2,:1O:1O,,1O:2O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1408,3,0,2,2,2,:1O:1O,,1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1409,3,0,3,1,2,1O:1O:1O,,2O:2O1S:3O2S,,1L:1L,1,0.03000300030003
1410,3,0,3,1,2,1O:1O:1O,,1O:3O1S:3O1S,,1L:1L,1,0.03000300030003
1411,3,0,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1412,3,0,3,1,2,1O:1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1413,3,0,3,1,2,1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1414,3,0,3,1,2,1O:1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1415,3,0,3,1,2,1O:1O:1O,,1N4O2S:1O:1O,,1L:1L,1,0.03000300030003
1416,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:3O1S,,1L:1L,1,0.03000300030003
1417,3,0,3,1,2,1O:1O:1O,,1N3O1S:1O:3O1S,,1L:1L,1,0.03000300030003
1418,3,0,3,1,2,1O:1O:1O,,1N2O2S:1O:3O1S,,1L:1L,1,0.03000300030003
1419,3,0,3,1,2,1O:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1420,3,0,3,1,2,1O:1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1421,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:3O2S,,1L:1L,1,0.03000300030003
1422,3,0,2,3,3,1O:1O:2O,,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1423,3,0,2,3,2,1O:1O:1O,,1O:2O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1424,3,0,2,3,2,1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1425,3,0,2,2,3,:1O:1O,,1O:3O1S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1426,3,0,2,2,3,1O:1O:1O,,:1N1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1427,3,0,2,2,3,1O:1O:1O,,1O:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1428,3,0,2,2,2,:1O:2O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1429,3,0,2,2,2,:1O:1O,,1O:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1430,3,0,2,2,2,1O:1O:1O,,:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1431,3,0,2,2,2,1O:1O:1O,,:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1432,3,0,2,1,2,::1O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1433,3,0,2,2,2,1O:1O:1O,,1N2O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1434,3,0,2,2,2,1O:1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1435,3,0,2,2,2,1O:1O:1O,,1O1S:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1436,3,0,2,2,2,1O:1O:1O,,1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1437,3,0,2,2,2,1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1438,3,0,2,2,2,1O:1O:1O,,1N3O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1439,3,0,2,2,2,1O:1O:1O,,1N3O1S:1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1440,3,0,2,2,2,1O:1O:1O,,1N2O2S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1441,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1442,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1443,3,0,2,2,2,1O:1O:1O,,1N2O1S:3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1444,3,0,2,2,2,1O:1O:1O,,1N2O1S:1O,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1445,3,0,2,2,2,1O:1O:1O,,:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1446,3,0,2,2,2,1O:1O:1O,,1N2O1S:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1447,3,0,2,2,2,1O:1O:1O,,1N1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1448,3,0,2,2,2,1O:1O:1O,,1N1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1449,3,0,2,2,2,1O:1O:1O,,1N1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1450,3,0,2,2,2,1O:1O:1O,,1N1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1451,3,0,2,2,2,1O:1O:1O,,1N1O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1452,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1453,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1454,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1455,3,0,2,2,2,1O:1O:1O,,1N1O1S:1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1456,3,0,2,2,2,1O:1O:1O,,1O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1457,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1458,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1459,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1460,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1461,3,0,2,2,2,1O:1O:1O,,:1N3O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1462,3,0,2,2,2,1O:1O:1O,,2O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1463,3,0,2,2,2,1O:1O:1O,,2O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1464,3,0,2,2,2,1O:1O:1O,,1O:3O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1465,3,0,2,2,2,1O:1O:1O,,1O:3O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1466,3,0,2,2,2,1O:1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1467,3,0,2,2,2,1O:1O:1O,,1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1468,3,0,2,2,2,1O:1O:1O,,1O:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1469,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1470,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1471,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1472,3,0,2,2,2,1O:1O:1O,,1O:2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1473,3,0,2,2,2,1O:1O:1O,,1O:2O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1474,3,0,2,2,2,1O:1O:1O,,1O:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1475,3,0,2,2,2,1O:1O:1O,,1O:1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1476,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1477,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1478,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1479,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1480,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1481,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1482,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1483,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1484,4,0,2,2,3,:1O:1O:1O,,1N2O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1485,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
